210	Food & Drink Shop	40.9471674706114	-74.0715408325195
210	Bar	40.9733857575377	-74.0713223243176
210	College Academic Building	40.7310956613481	-73.9953101384868
210	College Academic Building	40.7304783951045	-73.9962673187256
210	College Academic Building	40.7310956613481	-73.9953101384868
210	Burger Joint	40.741407503043	-73.9884379506111
210	Park	40.914202	-74.066858
210	Bar	40.9733857575377	-74.0713223243176
210	American Restaurant	40.9665485380261	-74.0758752822876
210	Bar	40.9354838903498	-74.0826056564931
210	Ice Cream Shop	40.955813677613	-74.0743167466138
210	Bar	40.9733857575377	-74.0713223243176
210	Park	40.9619680384637	-74.0550013159431
210	American Restaurant	40.9665485380261	-74.0758752822876
210	Gym / Fitness Center	40.9616551934753	-74.0749311447144
210	Ice Cream Shop	40.955813677613	-74.0743167466138
210	Fast Food Restaurant	40.8544616572063	-74.0709614753723
210	General Entertainment	40.9586999346141	-74.0880262345086
210	American Restaurant	40.9051448269282	-74.0316724777222
210	Gym / Fitness Center	40.9616551934753	-74.0749311447144
210	Home (private)	40.897574725329	-74.1181233757646
210	Park	40.9314569152806	-74.0480537044133
210	American Restaurant	40.9707587957382	-74.0803657666667
210	Bar	40.9508886740523	-74.0797318265404
210	Coffee Shop	40.966687865327	-74.0786362031987
210	Automotive Shop	40.9714498421828	-74.0809249588608
210	Mall	40.9563425162631	-74.0690277157403
210	Playground	40.9517701790493	-74.0596103668213
210	American Restaurant	40.947081	-74.092579
210	High School	40.9278557417974	-74.0605661060463
210	Chinese Restaurant	40.904504	-74.062861
210	Convenience Store	40.967639	-74.073357
210	Mall	40.9563425162631	-74.0690277157403
210	Park	40.9619680384637	-74.0550013159431
210	Park	40.9193937475184	-74.0822098621529
210	Dessert Shop	40.914401	-74.055493
210	Ice Cream Shop	40.8888238592519	-74.068558216095
210	Thai Restaurant	40.727151	-73.988776
210	Cuban Restaurant	40.9139293152114	-74.0484667817411
210	American Restaurant	40.947081	-74.092579
210	Mall	40.9563425162631	-74.0690277157403
210	Bar	40.9220737726786	-74.065534120716
210	Burger Joint	40.7808257732201	-73.9764833450317
210	Park	40.7776826620102	-73.972886
210	Toy / Game Store	40.7635559211765	-73.9728677272797
210	American Restaurant	40.9665485380261	-74.0758752822876
210	Park	40.9193937475184	-74.0822098621529
210	Mall	40.9173354418021	-74.0756607055664
210	Stadium	40.8282772116192	-73.9265534443904
210	Bar	40.9220737726786	-74.065534120716
210	Bar	40.9733857575377	-74.0713223243176
210	Convenience Store	40.967639	-74.073357
210	Playground	40.9517701790493	-74.0596103668213
210	Mexican Restaurant	40.9192202005511	-74.0648138523102
210	Athletic & Sport	40.9624005607709	-73.9919757843018
210	Harbor / Marina	40.8763419569387	-73.9465300777136
210	College Academic Building	40.9304893775606	-74.065981579839
210	Sandwich Place	40.9563401565814	-74.0683650970459
210	General Entertainment	40.944119	-74.044862
210	Coffee Shop	40.897936	-74.099942
210	American Restaurant	40.9051448269282	-74.0316724777222
210	Campground	40.918196	-74.055753
210	Chinese Restaurant	40.904504	-74.062861
210	Bar	40.9733857575377	-74.0713223243176
210	Ice Cream Shop	40.9114929358793	-74.1999819944241
210	Neighborhood	40.8489432216077	-73.9369797706604
210	Food & Drink Shop	40.8553747775717	-73.9294004683366
210	Latin American Restaurant	40.855476	-73.929164
210	Park	40.890907	-74.050303
210	Neighborhood	40.8489432216077	-73.9369797706604
210	Bar	40.842843	-73.936551
210	Airport	40.6450893559763	-73.7845230102539
210	Bar	40.9733857575377	-74.0713223243176
210	Park	40.9117612743848	-74.0634298324585
210	Stadium	40.8282772116192	-73.9265534443904
210	Coffee Shop	40.9544927569492	-74.0729570388794
210	Food & Drink Shop	40.9669698023818	-74.0751457214355
210	General Entertainment	40.7567436588057	-73.9817546661875
210	Nail Salon	40.727425	-73.990384
210	Nail Salon	40.727425	-73.990384
210	Bar	40.7346126483789	-73.9921767401439
210	Electronics Store	40.9181824873106	-74.075403213501
210	Mall	40.9173354418021	-74.0756607055664
210	American Restaurant	40.9140028639542	-74.0500387622404
210	Beer Garden	40.912369	-74.073662
210	Fast Food Restaurant	40.7369497006532	-73.9904737472534
210	American Restaurant	40.9140028639542	-74.0500387622404
210	Park	40.730836121896	-73.9976406097412
210	Nail Salon	40.727425	-73.990384
210	Science Museum	40.7811844364976	-73.9732030930065
210	Art Gallery	40.7203530151984	-73.9965095393173
210	Stadium	40.7505162613743	-73.9934992790222
210	Bar	40.9733857575377	-74.0713223243176
210	Movie Theater	40.9153286918986	-74.0767014026642
210	Mall	40.9173354418021	-74.0756607055664
210	General Entertainment	40.9093871690413	-74.1592134340972
210	Burger Joint	40.7411605890483	-73.9881134033203
210	Mall	40.9173354418021	-74.0756607055664
210	Food & Drink Shop	40.8553747775717	-73.9294004683366
210	Stadium	40.7505162613743	-73.9934992790222
210	Coffee Shop	40.7295176052001	-73.9965497105071
210	Bar	40.856914	-73.932376
210	Fast Food Restaurant	40.8501746872465	-73.9359160980641
